URL,职位描述
https://jobs.51job.com/hangzhou/170527016.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"【工作内容】
- 负责公司线上宣传画册及折页的设计与制作，提升品牌形象和传播效果；
- 根据项目需求，完成创意构思、版式设计、配色搭配及视觉优化等工作；
- 与市场、运营团队沟通协作，确保设计符合品牌调性和推广目标；
- 持续关注设计趋势，保持作品的创新性和专业性。
【任职要求】
- 不限工作经验，对设计有热情，具备良好的审美能力和创意表达能力；
- 熟悉PS、AI等设计软件，能独立完成画册及折页的设计工作；
- 具备良好的沟通能力与团队协作精神；
- 有线上宣传物料设计经验者优先考虑。
职能类别：
平面设计师"
https://jobs.51job.com/hangzhou-xsq/162472789.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"工作内容及职责：
1、视觉调试，对相机、光源、镜头等硬件进行配置，安装，调整等
2、软件方案设计，可以针对项目完成视觉软件识别方案
3、编写软件算法逻辑与系统参数、支持后续维护与功能扩展
4、针对问题，编写问题维护手册。针对调试，制作相关调试文档。
5、针对常规电池外观缺陷，如划痕、凸凹点、漏液、脏污等，进行训练深度学习模型。
任职要求：
1、熟悉硬件选型，针对项目对相机、光源、镜头等进行硬件选型。
2、熟悉使用C#,Python等常规编程语音。完成工程类的封装，界面搭建，多页面优化等。
3、了解常规视觉检测软件，VisionMaster，MVP、VisionPro、Haclon等
4、熟悉标定原理，掌握手眼标定，九点标定，十二点标定等。
5、熟悉常规深度学习框架，可以自主训练AI深度学习模型，或者使用第三方软件训练缺陷检测模型。
6、了解线扫相机以及采集控制卡控制逻辑
7、拥有至少1-2个线扫相机外观检测缺陷项目经验
职能类别：
机器视觉工程师"
https://jobs.51job.com/hangzhou-bjq/171967341.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"岗位职责
1、负责店铺首页、详情页、活动专题页、主图、直通车、钻展等电商视觉物料设计与优化。
2、熟练使用AI绘图工具、AI设计插件、智能排版工具，高效完成批量视觉产出，保证风格统一、质量稳定。
3、结合电商运营节奏(大促、上新、活动)，独立完成从创意构思、AI生成、精修排版到上线全流程。
4、对AI生成素材进行筛选、精修、合成、调色、排版，提升素材商业转化力与视觉质感。
5、协同运营、产品、文案，理解需求并输出符合品牌调性、平台规则的视觉方案。

岗位要求：
1、大专及以上学历，视觉传达、广告设计、数字媒体等相关设计专业优先。
2、了解常用AI图像创作工具(如Midjourney,StableDifusion,comfyUl,即梦，豆包,可灵，海螺，liblib，万象AI等AIGC工具
3、具备良好审美、版式能力、色彩把控力，能将AI生成图优化为可商用高质量素材。

上班时间:9:00-18:00中午休息一个小时30分钟 大小休 入职五险
职能类别：
美工/电商设计师"
https://jobs.51job.com/hangzhou-bjq/170704959.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"一、你将做什么（核心工作内容）
对外交付物的信息架构与视觉设计：以售前PPT/客户提案为主，同时覆盖Workshop材料/One-pager等（从结构、逻辑、版式到视觉统一）。
把复杂业务与技术内容“讲清楚、讲漂亮”：将流程、数据、架构、价值点转化为清晰的图表、流程图、用户旅程、信息图与可复用组件。
搭建团队视觉资产：统一母版、图表规范、图标与配色体系、常用页面组件库；持续迭代团队“表达标准”。
参与客户体验与产品表达：理解业务流程后，支持客户体验Journey、服务蓝图、原型与Demo界面设计。
英文材料支持：以书面为主，负责对外英文PPT、提案/申报材料与关键文本的撰写/润色/中英互译；口语不强求，但能配合必要的会议沟通。

二、交付物与衡量标准（我们如何判断做得好）
可复用的PPT母版与组件库：覆盖常见页面（封面/目录/问题-目标/方法论/架构/路线图/案例/数据页/报价页等），风格统一、易复用。
关键项目材料“Before/After”明显提升：结构更清晰、信息密度更合理、视觉更专业，客户阅读负担显著下降。
Workshop体验提升：材料可操作、节奏清晰、参与感更强（含议程页、练习模板、投票/分组页等）。
英文表达达到商务评审水准：术语一致、语法准确、叙事自然、符合国际评审习惯（尤其MINDS/灯塔类申报）。

三、任职资格（我们希望你具备）
教育背景：本科及以上。视觉传达/交互设计/工业设计/数字媒体/艺术学院相关专业优先（也欢迎跨专业但作品集强）。
1–3年相关经验：咨询/售前/品牌/ToB产品/UIUX/演示设计/信息设计等任一方向；优秀应届生可考虑。
硬技能：精通PPT（母版、网格系统、图表体系、动画交互的“克制使用”）；熟练Figma/Sketch/AI/PS等任一或多项。
信息设计能力：能把“复杂事”结构化；对字体、留白、对齐、层级、可读性有强敏感度；能驾驭中英双语排版。
英文能力：英文书面表达能力强，能独立完成商务写作与润色（把中文技术/业务内容改写为自然、专业、逻辑清晰的英文叙事）；口语不强求。
业务理解：对工业制造/数字化/AI大模型有兴趣，愿意快速学习；能与咨询顾问一起拆问题、提炼洞察。

四、加分项（有则更好）
做过ToB产品原型/交互设计，熟悉用户研究、可用性、服务设计（Customer Journey/Service Blueprint）。
有售前Pitch deck/标书/提案包装经验：理解“问题—价值—方案—落地—ROI”的叙事结构，能把message讲清楚、讲漂亮。
熟悉Workshop设计与 facilitation 物料（Miro/MURAL/boardmix等）。
懂基础数据可视化（PowerPoint图表体系、Excel/Sheets基础、图表选择原则）。
会使用主流AI工具（ChatGPT/Claude/Gemini/DeepSeek/通义等）提升产出效率，并能做好保密与合规。

五、我们希望你是什么样的人（工作方式）
审美与严谨并重：对细节有要求，但也能在紧迫节奏下快速迭代。
客户导向：愿意理解“客户为什么买单”，用表达帮助团队赢得信任与机会。
沟通协作：能把设计选择讲清楚，敢于提出更优表达方案，也能接受反馈快速调整。
学习型：愿意补业务、补行业、补方法论，逐步从“美工”成长为“懂业务的体验/表达型顾问”。

六、作品集要求（必须）
至少提供3个代表作品：PPT/报告/信息图/原型任一；优先提供“Before/After”对比。
若有英文材料改写/润色样例，请附1–2页（可脱敏）。
请说明你在作品中的角色与贡献（独立完成/协作/负责哪部分）。
职能类别：
交互设计师"
https://jobs.51job.com/hangzhou-yhq/170153297.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,[blocked]
https://jobs.51job.com/hangzhou-xhq/163953984.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"工作职责：
1. 能够独立维护官网、微信公众号、微博等新媒体平台，包括但不限于图文排版、内容发布、粉丝互动等，提高影响力和关注度；
2. 跟踪网站/公众平台数据, 分析哪类标题文章或者哪类文章/视频吸引更多的关注并合理优化公众平台发布策略；
3. 负责公司各类活动的图片、视频拍摄，以及后期编辑处理，负责公司品牌宣传所需海报、宣传册的平面设计和制作
4. 领导交办的其他任务。

任职要求：
1. 大专及以上学历，1年以上新媒体相关工作经验；
2. 具备一定的摄影、摄像及平面设计功底，较强的审美能力；
3. 精通PPT，掌握Photoshop、AI、H5、Premiere、Final Cut Pro等；
4. 具有较强的新媒体综合运营能力，较强的文案原创能力，能够根据要求完成不同风格文案的创作，能够独立完成整套文案的编排、配图、后期效果评估及优化方案，能提供往期作品加分
5. 具有较强的沟通能力，可进行渠道拓展；
6. 思维敏捷，善于沟通，有较强的学习能力、主观能动性和责任心，可承受工作压力.。

公司总部位于上海市黄浦区淮海东路99号12N；
此职务为居家办公职务。
职能类别：
新媒体运营"
https://jobs.51job.com/hangzhou-fyq/171848512.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"工作职责：
1、负责超算中心机房内服务器、存储、网络设备等硬件设施的日常上下架、布线、标签及出入库管理，确保物理环境整洁规范。
2、负责机房内服务器设备的日常维护、巡检、故障诊断与处理，包括硬件报警响应、部件更换（如电源、风扇、硬盘等）及固件升级。
3、负责机房网络设备的配置、监控与故障排查，包括交换机、路由器等，确保网络连通性与稳定性，优化网络拓扑与带宽管理。
4、负责机房服务器存储系统的维护与管理，包括存储设备的配置、扩容、性能监控及故障处理，保障数据存储的高可用性。
5、负责操作系统（Linux）的安装、配置、驱动更新及性能调优，支持超算集群的业务需求。
6、负责GPFS存储系统的配置、维护与优化，包括文件系统挂载、权限管理、容量规划及故障恢复。
7、编写运维文档、应急预案及操作流程，参与机房基础设施的节能管理与风险排查。

任职资格：
1、本科及以上学历，计算机、网络工程、电子信息等相关专业，3年以上数据中心或超算机房运维经验。
2、熟悉Linux操作系统（如CentOS、Ubuntu）的安装、配置及驱动管理，能独立处理系统级故障。
3、精通交换机网络配置（如华为、H3C、Cisco等品牌），熟悉TCP/IP、VLAN、BGP等网络协议，具备网络故障排查能力。
4、熟悉GPFS存储系统的配置与管理，有实际部署、优化及故障处理经验，了解分布式存储原理。
5、熟悉服务器硬件架构（如x86、ARM），能独立完成服务器上架、硬件检测及故障定位。
6、具备良好的文档撰写能力、团队协作精神及应急响应意识，能适应7×24小时需求响应

加分项：
1、持有HCIE、CCIE等网络认证或GPFS相关技术认证。
2、熟悉Python/Shell脚本，能实现运维自动化。
3、有超算集群（如Slurm和kubernetes调度）或AI算力基础设施运维经验。
职能类别：
运维工程师"
https://jobs.51job.com/hangzhou-gsq/172050811.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"1、根据主创设计师要求配合文本制作，包括排版，分析，建模、效果图等工作；
2、具备方案理解能力，对方案进行深入及细部设计。

任职资格：
1、热爱园林景观行业，专科及以上学历，园林景观、环艺等相关设计专业；
2、1-3年以上工作经验，具备排版和建模的相关能力及园林方案理解能力；
3、团队意识强、沟通能力强、为人处事成熟、敢于承担，有责任感；
4、熟练运用各类设计相关软件和相关AI辅助软件。
职能类别：
园艺/园林/景观设计"
https://jobs.51job.com/hangzhou-lpq/170681752.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"工作职责:
岗位目的：
1、作为技术支持，代表CMC开发团队，协助BD团队洽谈商务，协助开展技术可行性评估，跨部门协调；
2、负责收集、分析并整合全球生物制药行业CMC及CDMO市场相关情报，支持公司战略决策、技术优化和业务布局，确保公司在竞争中的信息优势；
3、作为CMC体系中申报资料管理者，整合、管理项目CMC申报资料撰写、修订等工作，确保申报资料的科学性和完整性。

工作职责：
一、CDMO业务技术支持
1、CDMO售前技术支持：作为技术支持，代表CMC开发团队，负责做好CDMO项目的商务支持，技术上把关，开展技术可行性评估；
2、报价：接到项目招标书 (RFP) 后，主导对RFP的解读，并针对性提供高质量的技术方案，进而带领跨部门团队出具项目针对性的合理报价方案；
3、项目负责人：作为某个具体项目负责人，主导项目的CMC开发策略制定，和PM一起管理与客户的实时沟通，及时带领项目团队解决技术难题。

二、CMC战略洞察
1、行业情报收集与分析：带领团队，跟踪监管机构（如FDA、EMA、NMPA）新发布的CMC相关指南、法规变化，并提供解读建议；主导全球CMC竞争格局分析，识别行业颠覆性技术（如mRNA平台、连续生产、AI驱动的工艺优化、新型递送系统等），并评估其应用潜力；
2、战略制定支持：带领团队，定期向高管团队提供CMC战略简报，包括产能规划（如自建vs.外包生产、技术平台投资）、外部合作建议等；定期生成行业趋势报告（如竞争对手分析、技术差距评估），供管理层决策参考。
3、行业对标及信息拉通：带领团队，与研发、商务拓展（BD）、法规事务团队共享关键情报，推动数据驱动的决策流程；支持CMC团队在技术转移、工艺开发中的外部对标；
4、CDMO业务市场情报：带领团队，系统研究市场动态，定期向管理层提供市场格局、竞争情报及战略洞察报告；协助管理层及业务拓展团队发掘新兴业务机会，推动CDMO业务增长并确保战略合理性；深度协同各职能部门（重点支持BD团队），推进市场影响力提升。

三、CMC申报资料整合及管理
1、带领团队，主导项目国内外CMC CTD格式申报资料整合 (M2&M3) 及修订等工作，包括但不局限于：NMPA IND/INDs/NDA/PAS CTD dossier, FDA IND/INDa/NDA/PAS CTD dossier，EMA IMPD/MAA/PAS dossiers etc；
2、带领团队，主导国内外项目与监管沟通交流资料中CMC部分整合及修订等工作；
3、带领团队，支持RA，主导国内外项目监管问询回复中CMC部分整合及修订等工作。

四、团队建设
1、培养带教团队成员，成为软硬实力兼备、具有全生命周期开发及申报策略思维的技术专家。


任职资格:
1、学历专业：硕士及以上学历（博士优先），生物制药、生命科学、化学工程、药学或相关专业；
2、资格证书：如有PMP等资格证书为加分项；
3、专业知识：熟悉药物开发的流程，药学开发、临床开发、新药开发的过程，有实际的药物早期及晚期申报经验；精通项目管理的方法、理念和工具；
4、工作经验：
1）具有8年以上生物制药行业经验，熟悉CMC全流程（工艺开发、生产、质量控制、供应链管理等）；
2）具有5年以上的技术团队管理经验；
3）具有CMC行业分析、竞争情报或战略咨询相关经验；
5、技能要求：
1）具有良好的沟通协调能力，团队影响力；
2）具有外部数据调研能力；
3）良好的逻辑思维和举一反三的能力；
4）具有熟练的英文听说读写能力，英文需作为工作语言之一；
6、其他要求：如具有基于AI LLM模型进行数据分析、信息挖掘经验，为加分项。
职能类别：
医药技术研发管理人员"
https://jobs.51job.com/hangzhou-gsq/159643677.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"工作内容：
1.协助进行3DGS技术的前沿研究，涵盖3D重建、建模算法、渲染技术的改进与优化；
2.负责NeRF模型的开发与训练，探索新的模型结构、数据集处理方法及优化策略；
3.使用Three.js开发和优化前端3D场景，构建互动性强、视觉效果优异的3D应用；
4.独立完成3D场景的构建与优化任务，包括场景模型的生成、调整及渲染；
5.与UI、交互设计等相关团队合作，推动3DGS和NeRF技术在产品中的应用；
6.负责数据的预处理、模型的后处理及评估工作，根据需求完成高质量3D模块的交付；
7.协助研究人员开展科研项目，参与技术难题攻克与产品创新，并撰写研究报告；
8.完成上级安排的其他科研与技术支持任务。

任职要求：
1.熟悉3DGS, NeRF或其他基于深度学习的3D重建模型，有实际模型训练与应用的经验；
2.熟练使用Three.js进行3D场景开发与优化，具备前端3D交互应用的实际项目经验；
3.具备扎实的编程基础，熟练掌握Python、JavaScript或C++，并有深度学习框架（如PyTorch、TensorFlow）使用经验；
4.良好的团队合作精神和沟通能力，能够独立完成项目任务；
5.具备较强的分析和解决问题的能力；
6.面试需带作品集及相关项目经验的展示
职能类别：
U3D"
https://jobs.51job.com/hangzhou-bjq/170474937.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"岗位职责：
1、安全策略与合规管理
负责公司整体信息安全策略的制定、实施与优化，确保符合国内外安全标准（如GDPR、等保2.0、ISO 27001等）。定期评估公司业务合规性，识别潜在风险并提供改进方案。
2、安全防护体系建设
设计并维护网络安全架构，包括防火墙、IDS/IPS、WAF、零信任等安全设备的部署与管理。主导安全漏洞扫描、渗透测试及代码审计，推动修复高危漏洞。
3、安全事件响应
监控安全日志与威胁情报，实时响应安全事件（如DDoS攻击、数据泄露、恶意软件等）。主导安全事件调查与根因分析，制定应急预案并优化防御机制。
4、数据安全与隐私保护
制定数据分类分级保护策略，推动加密、脱敏、访问控制等技术的落地。参与隐私计算、数据安全治理等项目，保障用户数据全生命周期安全。
5、安全意识培训与协作
定期组织员工安全培训，提升全员安全意识。与研发、运维、产品团队紧密协作，推动安全左移（Secure by Design）。
任职要求
1、教育背景
计算机、网络安全、信息工程等相关专业本科及以上学历。专业技能
精通网络安全技术（如防火墙、VPN、入侵检测、加密技术等）。
2、熟悉至少一种编程语言（Python/Go/Shell等），能编写自动化安全工具。
掌握常见安全工具使用（如Nmap、Metasploit、Burp Suite、Wireshark等）。
3、经验要求
3年以上信息安全领域工作经验，有大型互联网公司或金融行业安全经验者优先。具备安全事件应急响应经验。。持有CISSP、CISP、OSCP、CEH等认证者优先。
4、软性能力
具备敏锐的安全风险洞察力，能快速定位问题并提出解决方案。良好的跨部门沟通能力与团队协作精神。对新技术保持学习热情，关注安全行业动态（如AI安全、APT攻击等）。
职能类别：
网络安全工程师"
https://jobs.51job.com/hangzhou-bjq/170475454.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"岗位职责
1、安全架构设计与防护
负责公司软件产品的安全架构设计，确保符合OWASP Top 10、等保2.0等标准。部署与维护安全防护体系（如WAF、防火墙、IDS/IPS、零信任架构），防御DDoS、SQL注入、XSS等攻击。
2、安全开发与运维（DevSecOps）
推动安全左移（Secure by Design），在需求、设计、编码阶段嵌入安全要求。开发或集成自动化安全工具（如SAST/DAST/IAST），嵌入CI/CD流水线实现安全扫描。监控安全日志与威胁情报，使用SIEM/SOAR平台实时响应安全事件。
3、渗透测试与漏洞管理
定期对公司软件产品进行渗透测试与代码审计，输出漏洞报告并推动修复。
管理漏洞生命周期，跟踪高危漏洞修复进度，确保闭环率100%。参与红蓝对抗演练，模拟攻击路径以提升系统防御能力。
4、数据安全与合规
设计数据加密、脱敏、访问控制方案，保障用户数据全生命周期安全。确保产品符合GDPR、CCPA、《数据安全法》等国内外合规要求。参与客户安全审计，提供技术支撑与合规证明材料。
5、安全研究与应急响应
跟踪最新漏洞（CVE）与攻击手法（如APT、供应链攻击），制定防御策略。
主导安全事件应急响应，分析攻击路径并输出改进建议。定期组织安全培训，提升团队安全意识与技能。

任职要求
1、教育背景
计算机、网络安全、密码学等相关专业本科及以上学历。
2、专业技能
精通Web安全技术（如OWASP Top 10、Burp Suite、Metasploit）。熟悉至少一种编程语言（Python/Go/Java），能开发自动化安全工具。
3、掌握云安全架构（AWS/Azure/阿里云安全组、IAM、KMS等）。了解容器安全（Kubernetes、Docker）与微服务架构安全设计。
3、经验要求
3年以上网络安全领域经验，有软件公司或互联网行业背景优先。具备实际渗透测试经验，能独立发现并利用高危漏洞（如RCE、SSRF）。熟悉DevSecOps流程，有安全工具集成或CI/CD优化经验。
4、软性能力
具备快速学习能力，能紧跟安全技术演进（如AI安全、Rust安全开发）。
逻辑严谨，善于从攻击者视角分析问题，提出防御方案。
良好的团队协作与沟通能力，能推动跨部门安全改进。
5、加分项
持有CISSP、CISP、OSCP、CKA（云安全认证）等证书。有开源安全项目贡献（如参与Suricata、Clair等工具开发）。熟悉逆向工程、二进制安全或移动应用安全（Android/iOS）。具备威胁情报分析经验，能使用YARA、MISP等工具。
职能类别：
网络安全工程师"
https://jobs.51job.com/hangzhou/163250218.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"该岗位是入职中达安子公司【中达网盯科技(杭州)有限公司】。总部位于杭州，专注于利用AI、大数据、通信等前沿技术手段研发网络运维监控技术，为客户提供高效、安全、可靠的定制化网络运维解决方案。

1.负责区域的网路性能诊断类软件产品的销售工作，根据公司业绩指标、完成销售任务；
2.根据公司销售战略，积极开拓新市场、维系老客户；
3. 能精准识别目标客户 、高效转化潜在商机，并建立长期客户关系；
4. 需具备分解季度、月度目标的能力，并制定可落地的销售策略、战术；
5. 有较强的学习能力，能深度掌握产品核心卖点（如技术参数、竞品对比），并能结合客户痛点灵活调整话术 ；
6. 完成领导交办临时其它的工作。

任职要求：
1.本科及以上学历，计算机软件、电子信息技术、市场营销等相关专业；
2.具有3年以上运营商、政府、电力、金融、交通、公检法司等相关行业网管类产品、网络运维服务的销售经验/有软件销售2-3年经验的初级销售经理；市场营销专业优秀实习生考虑；
3.市场营销专业优秀实习生进行培养
3.热爱销售工作，对市场销售、推广工作有自己的见解；
4.具备良好的市场分析判断能力和开拓能力，沟通协调能力较强；
5.具有较强的团队合作精神和服务意识，工作主动性强，勇于开拓创新；
6.思维敏捷，善于思考，有较强的客户服务意识，深度挖掘用户需求。
职能类别：
销售经理"
https://jobs.51job.com/hangzhou-xhq/171666528.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"岗位职责：
1、基于业务目标及用户属性，对内容运营板块负责，承担各项内容策划及发布任务；
2、负责微信公众号的内容运营及其他内容平台账号的运营；
3、负责每日内容的排期策划，负责节点活动的内容策划，负责稿件的编写；
4、完成月度、季度、年度运营指标；对阅读数据、转化数据负责；
5、配合营销产品部门完成从内容到客户引流到产品成交的流量转化；
6、根据用户需求反馈，不断优化提升内容质量，提高用户基数及粘性。

岗位要求：
1、对内容有独特理解，具备内容原创或半原创能力；
2、具有数据分析能力，能够根据市场动态调整内容策略；
3、沟通协调能力强，具备良好的团队合作意识；
4、26届、27届有运营自己公众优先。
7、会使用AI工具。
职能类别：
新媒体运营"
https://jobs.51job.com/hangzhou-bjq/171794569.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"工业设计师

薪资：15000-22000 元 / 月 ｜ 五险一金
要求：3 年及以上
学历要求：大专及以上

岗位职责
1、负责医疗器械、民用健康产品外观工业设计，独立完成建模、产品效果图渲染输出；
2、负责产品说明书排版、宣传彩页、品牌物料、产品包装全套设计；
3、把控产品 CMF，配合研发、市场完成设计迭代优化；
4、统筹品牌视觉统一，熟悉印刷、包装制作工艺，确保物料合规可落地。

任职要求
1、工业设计、产品设计、视觉设计相关专业，3 年以上相关工作经验；
2、熟练使用 Rhino、Keyshot、PS、AI 等设计软件，能独立完成工业设计 + 平面包装全流程工作；
3、有医疗器械、家用健康类产品设计经验优先，了解医疗行业设计规范；
4、审美佳、执行力强，能跟进项目节点，入职需提供个人作品集。
职能类别：
工业设计/产品设计"
https://jobs.51job.com/hangzhou/165706966.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,[blocked]
https://jobs.51job.com/hangzhou-xhq/132603920.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,[blocked]
https://jobs.51job.com/hangzhou-xsq/168183852.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,[blocked]
https://jobs.51job.com/hangzhou-yhq/166085217.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,[blocked]
https://jobs.51job.com/hangzhou-lpq/171674618.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,[blocked]
https://jobs.51job.com/hangzhou/171654330.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,[blocked]
https://jobs.51job.com/hangzhou-lpq/170888949.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,[blocked]
https://jobs.51job.com/hangzhou-yhq/171964333.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"【岗位职责】
1. 管培生专项培养：主导管培生项目全周期运营（选拔、入职培训、轮岗安排、导师制落地、阶段性评估），提升管培生留存与成长效率。
2. 员工培训执行：负责新员工入职培训、业务技能提升类培训的组织与授课，确保培训覆盖率和满意度。
3. 培训运营与落地：协调内外部讲师资源，管理培训场地、物料、线上学习平台；跟踪培训后行为转化与绩效改进情况。
4. 需求诊断与反馈：定期访谈业务线负责人及学员，分析培训痛点，推动培训内容与业务需求动态对齐。
5. 培训效果评估：运用四级评估模型（反应、学习、行为、结果），输出培训分析报告，提出改进方案。

【任职要求】
1. 经验门槛：1-3年培训岗位工作经验，有培训活动落地执行经验
2. 性格特质：外向主动，沟通感染力强，能快速与业务一线人员建立信任，乐于组织团队活动及分享会。
3. 执行力：行动力快，能同时推进多个培训子项目；擅长在快节奏、强业务导向的环境中协调资源、解决突发问题。
4. 工具技能：熟练使用PPT、Excel、线上学习平台（如云学堂等），具备基础数据分析能力（培训通过率、评估分等），对AI工具有一定的应用能力。
职能类别：
培训专员/助理/培训师"
https://jobs.51job.com/hangzhou-qtq/169964279.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"岗位职责:
1、方案设计：完成项目系统方案设计及硬件方案设计；
2、电路设计：负责电路设计、元器件选型、PCB设计等电路详细设计工作；
3、测试调试：硬件功率电路、控制电路、EMC调试、自测及测试重大问题解决；
4、技术平台管理：产品开发过程中技术平台积累，包括技术规范、通用技术模块、经验案例、科技论文的撰写、专利分析与申请。

任职要求:
1、本科及以上学历，电力电子、电气自动化等相关专业；
2、具有3-5年及以上行业经验，有服务器电源/中大功率电源等产品研发开发及管理经验者优先；
3、熟悉开关电源的原理，特别是PFC电路和LLC电路的工作原理；
4、熟悉开关电源性能，开关电源的测试仪器和测试方法；
5、所开发的产品中有成功量产案例者优先。
职能类别：
硬件工程师"
https://jobs.51job.com/hangzhou/171428504.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"工作内容：
1.收集行业新信息并进行应用及转化；
2.负责产品外观设计，手绘，产品效果渲染；
3.跟进产品打样、开发过程；
4.其他相关美术、包装设计方面的工作；
5.我司品牌属原创品牌，注重自主设计能力！！！

任职要求：
1.扎实的美术手绘功底，产品设计、工业设计专业，大专及以上学历；
2.熟练掌握平面软件: Photoshop (ps) 、Adobelllustrator (ai)、CorelDRAW (cdr) 等平面设计软件;会建模软件：Rhino (犀牛)、渲染软件: Keyshot等优先；
3. 具有丰富的设计理念知识和对流行趋势敏锐的洞察力；
4. 对设计工作热爱专注，责任心强，对自己的设计有严格的要求;
5、具有较强的创造力和领悟力。
职能类别：
家居设计"
https://jobs.51job.com/hangzhou-qtq/170994620.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"岗位职责：
1、负责液冷（冷板式/浸没式）数据中心整体技术方案设计与优化；
2、支持售前工作，包括客户需求分析、能效评估（PUE/TCO）、方案编写与技术交流；
3、协同产品、工程及运维团队，推动液冷项目落地与标准化；
4、跟踪液冷技术趋势，参与方案创新与行业标准研究；
5、提供项目实施阶段的技术支持与问题解决。

任职要求：
1、本科及以上学历，热能、制冷、机械、电气或相关专业；
2、3年以上数据中心基础设施经验，有液冷或高密度散热项目经验优先；
3、熟悉主流液冷架构、数据中心能效指标及行业规范（如ASHRAE、GB/T）；
4、具备良好沟通能力、方案撰写能力，能适应短期出差；
5、有AI/HPC/智算中心项目经验或CDCE等认证者加分。
职能类别：
热能工程师"
https://jobs.51job.com/hangzhou-bjq/171383098.html?s=sou_sou_soulb&t=0_0&req=451eae81422a74d7772903b24d814a24,"【工作职责】
1、参与功能式样的讨论
2、担当iOS或者安卓App的设计和开发

【任职资格】
1、本科及以上学历，0~2年工作经验。
2、熟练掌握kotlin、Swift开发语言至少一个。
3、对UI界面和逻辑敏感，能清晰认知软件的问题所在。
4、沟通顺畅，并能理解并发现问题，随时向上司汇报和检讨。
5、有责任心，不依赖AI，没有AI的情况下能正常完成代码开发，并确保品质和效率。
6、对日语有兴趣，愿意学习日语。能够使用翻译工具阅读日语文档，并不影响开发品质和效率。
职能类别：
android"
